===================>......] - ETA: 96s - loss: 0.4327 - acc: 0.8364 
 82/140 [================>.............] - ETA: 213s - loss: 0.3304 - acc: 0.8732
 83/140 [================>.............] - ETA: 209s - loss: 0.3314 - acc: 0.8729
 84/140 [=================>............] - ETA: 206s - loss: 0.3308 - acc: 0.8733
 85/140 [=================>............] - ETA: 202s - loss: 0.3313 - acc: 0.8735
 86/140 [=================>............] - ETA: 199s - loss: 0.3308 - acc: 0.8735
 87/140 [=================>............] - ETA: 195s - loss: 0.3322 - acc: 0.8735
 88/140 [=================>............] - ETA: 191s - loss: 0.3311 - acc: 0.8740
 89/140 [==================>...........] - ETA: 188s - loss: 0.3304 - acc: 0.8748
 90/140 [==================>...........] - ETA: 184s - loss: 0.3310 - acc: 0.8742
 91/140 [==================>...........] - ETA: 181s - loss: 0.3318 - acc: 0.8737
 92/140 [==================>...........] - ETA: 177s - loss: 0.3325 - acc: 0.8731
 93/140 [==================>...........] - ETA: 173s - loss: 0.3326 - acc: 0.8733
 94/140 [===================>..........] - ETA: 170s - loss: 0.3336 - acc: 0.8728
 95/140 [===================>..........] - ETA: 166s - loss: 0.3329 - acc: 0.8731
 96/140 [===================>..........] - ETA: 163s - loss: 0.3321 - acc: 0.8735
 97/140 [===================>..........] - ETA: 159s - loss: 0.3324 - acc: 0.8728
 98/140 [====================>.........] - ETA: 155s - loss: 0.3325 - acc: 0.8725
 99/140 [====================>.........] - ETA: 152s - loss: 0.3311 - acc: 0.8732
100/140 [====================>.........] - ETA: 148s - loss: 0.3302 - acc: 0.8737
101/140 [====================>.........] - ETA: 144s - loss: 0.3303 - acc: 0.8734
102/140 [====================>.........] - ETA: 141s - loss: 0.3293 - acc: 0.8737
103/140 [=====================>........] - ETA: 137s - loss: 0.3288 - acc: 0.8737
104/140 [=====================>........] - ETA: 133s - loss: 0.3280 - acc: 0.8742
105/140 [=====================>........] - ETA: 130s - loss: 0.3282 - acc: 0.8740
106/140 [=====================>........] - ETA: 126s - loss: 0.3285 - acc: 0.8738
107/140 [=====================>........] - ETA: 122s - loss: 0.3308 - acc: 0.8728
108/140 [======================>.......] - ETA: 119s - loss: 0.3300 - acc: 0.8728
109/140 [======================>.......] - ETA: 115s - loss: 0.3305 - acc: 0.8721
110/140 [======================>.......] - ETA: 111s - loss: 0.3306 - acc: 0.8721
111/140 [======================>.......] - ETA: 108s - loss: 0.3320 - acc: 0.8716
112/140 [=======================>......] - ETA: 104s - loss: 0.3319 - acc: 0.8716
113/140 [=======================>......] - ETA: 101s - loss: 0.3325 - acc: 0.8715
114/140 [=======================>......] - ETA: 97s - loss: 0.3340 - acc: 0.8708 
115/140 [=======================>......] - ETA: 93s - loss: 0.3342 - acc: 0.8707
116/140 [=======================>......] - ETA: 89s - loss: 0.3348 - acc: 0.8706
117/140 [========================>.....] - ETA: 86s - loss: 0.3369 - acc: 0.8701
118/140 [========================>.....] - ETA: 82s - loss: 0.3363 - acc: 0.8704
119/140 [========================>.....] - ETA: 78s - loss: 0.3359 - acc: 0.8704
120/140 [========================>.....] - ETA: 74s - loss: 0.3352 - acc: 0.8709
121/140 [========================>.....] - ETA: 71s - loss: 0.3353 - acc: 0.8708
122/140 [=========================>....] - ETA: 67s - loss: 0.3354 - acc: 0.8706
123/140 [=========================>....] - ETA: 63s - loss: 0.3347 - acc: 0.8708
124/140 [=========================>....] - ETA: 59s - loss: 0.3337 - acc: 0.8712
125/140 [=========================>....] - ETA: 56s - loss: 0.3335 - acc: 0.8712
126/140 [==========================>...] - ETA: 52s - loss: 0.3339 - acc: 0.8712
127/140 [==========================>...] - ETA: 48s - loss: 0.3341 - acc: 0.8709
128/140 [==========================>...] - ETA: 44s - loss: 0.3337 - acc: 0.8713
129/140 [==========================>...] - ETA: 41s - loss: 0.3346 - acc: 0.8707
130/140 [==========================>...] - ETA: 37s - loss: 0.3353 - acc: 0.8701
131/140 [===========================>..] - ETA: 33s - loss: 0.3355 - acc: 0.8698
132/140 [===========================>..] - ETA: 29s - loss: 0.3351 - acc: 0.8700
133/140 [===========================>..] - ETA: 26s - loss: 0.3343 - acc: 0.8705
134/140 [===========================>..] - ETA: 22s - loss: 0.3343 - acc: 0.8706
135/140 [===========================>..] - ETA: 18s - loss: 0.3350 - acc: 0.8702
136/140 [============================>.] - ETA: 15s - loss: 0.3359 - acc: 0.8698
137/140 [============================>.] - ETA: 11s - loss: 0.3353 - acc: 0.8703
138/140 [============================>.] - ETA: 7s - loss: 0.3350 - acc: 0.8703 
139/140 [============================>.] - ETA: 3s - loss: 0.3346 - acc: 0.8703
140/140 [==============================] - 544s - loss: 0.3340 - acc: 0.8705 - val_loss: 0.7185 - val_acc: 0.8097
Epoch 168/200
  1/140 [..............................] - ETA: 378s - loss: 0.2381 - acc: 0.9062
  2/140 [..............................] - ETA: 424s - loss: 0.2670 - acc: 0.8984
  3/140 [..............................] - ETA: 388s - loss: 0.2890 - acc: 0.9010
  4/140 [..............................] - ETA: 395s - loss: 0.2692 - acc: 0.9062
  5/140 [>.............................] - ETA: 405s - loss: 0.2597 - acc: 0.9031
  6/140 [>.............................] - ETA: 412s - loss: 0.2695 - acc: 0.9036
  7/140 [>.............................] - ETA: 397s - loss: 0.2765 - acc: 0.9040
  8/140 [>.............................] - ETA: 396s - loss: 0.2899 - acc: 0.9004
  9/140 [>.............................] - ETA: 399s - loss: 0.2814 - acc: 0.9010
 10/140 [=>............................] - ETA: 385s - loss: 0.2873 - acc: 0.8969
 11/140 [=>............................] - ETA: 390s - loss: 0.2875 - acc: 0.8949
 12/140 [=>............................] - ETA: 397s - loss: 0.2879 - acc: 0.8945
 13/140 [=>............................] - ETA: 398s - loss: 0.2933 - acc: 0.8882
 14/140 [==>...........................] - ETA: 399s - loss: 0.2916 - acc: 0.8895
 15/140 [==>...........................] - ETA: 397s - loss: 0.2935 - acc: 0.8896
 16/140 [==>...........................] - ETA: 400s - loss: 0.2930 - acc: 0.8896
 17/140 [==>...........................] - ETA: 401s - loss: 0.2919 - acc: 0.8906
 18/140 [==>...........................] - ETA: 404s - loss: 0.3013 - acc: 0.8863
 19/140 [===>..........................] - ETA: 404s - loss: 0.3033 - acc: 0.8857
 20/140 [===>..........................] - ETA: 405s - loss: 0.3021 - acc: 0.8844
 21/140 [===>..........................] - ETA: 400s - loss: 0.3011 - acc: 0.8832
 22/140 [===>..........................] - ETA: 399s - loss: 0.3047 - acc: 0.8835
 23/140 [===>..........................] - ETA: 397s - loss: 0.3193 - acc: 0.8770
 24/140 [====>.........................] - ETA: 397s - loss: 0.3205 - acc: 0.8776
 25/140 [====>.........................] - ETA: 393s - loss: 0.3177 - acc: 0.8788
 26/140 [====>.........................] - ETA: 382s - loss: 0.3195 - acc: 0.8786
 27/140 [====>.........................] - ETA: 380s - loss: 0.3154 - acc: 0.8802
 28/140 [=====>........................] - ETA: 379s - loss: 0.3152 - acc: 0.8800
 29/140 [=====>........................] - ETA: 378s - loss: 0.3126 - acc: 0.8793
 30/140 [=====>........................] - ETA: 376s - loss: 0.3108 - acc: 0.8797
 31/140 [=====>........................] - ETA: 374s - loss: 0.3072 - acc: 0.8810
 32/140 [=====>........................] - ETA: 372s - loss: 0.3079 - acc: 0.8813
 33/140 [======>.......................] - ETA: 370s - loss: 0.3095 - acc: 0.8807
 34/140 [======>.......................] - ETA: 367s - loss: 0.3064 - acc: 0.8828
 35/140 [======>.......................] - ETA: 365s - loss: 0.3039 - acc: 0.8839
 36/140 [======>.......................] - ETA: 359s - loss: 0.3071 - acc: 0.8828
 37/140 [======>.......................] - ETA: 357s - loss: 0.3070 - acc: 0.8826
 38/140 [=======>......................] - ETA: 355s - loss: 0.3051 - acc: 0.8832
 39/140 [=======>......................] - ETA: 351s - loss: 0.3093 - acc: 0.8818
 40/140 [=======>......................] - ETA: 349s - loss: 0.3081 - acc: 0.8828
 41/140 [=======>......................] - ETA: 347s - loss: 0.3090 - acc: 0.8822
 42/140 [========>.....................] - ETA: 345s - loss: 0.3100 - acc: 0.8821
 43/140 [========>.....................] - ETA: 343s - loss: 0.3117 - acc: 0.8812
 44/140 [========>.....................] - ETA: 341s - loss: 0.3114 - acc: 0.8817
 45/140 [========>.....................] - ETA: 338s - loss: 0.3091 - acc: 0.8826
 46/140 [========>.....................] - ETA: 335s - loss: 0.3101 - acc: 0.8832
 47/140 [=========>....................] - ETA: 333s - loss: 0.3102 - acc: 0.8833
 48/140 [=========>....................] - ETA: 328s - loss: 0.3104 - acc: 0.8831
 49/140 [=========>....................] - ETA: 324s - loss: 0.3101 - acc: 0.8833
 50/140 [=========>....................] - ETA: 323s - loss: 0.3084 - acc: 0.8841
 51/140 [=========>....................] - ETA: 320s - loss: 0.3092 - acc: 0.8839
 52/140 [==========>...................] - ETA: 316s - loss: 0.3083 - acc: 0.8840
 53/140 [==========>...................] - ETA: 314s - loss: 0.3093 - acc: 0.8833
 54/140 [==========>...................] - ETA: 311s - loss: 0.3092 - acc: 0.8831
 55/140 [==========>...................] - ETA: 308s - loss: 0.3083 - acc: 0.8835
 56/140 [===========>..................] - ETA: 305s - loss: 0.3079 - acc: 0.8842
 57/140 [===========>..................] - ETA: 301s - loss: 0.3086 - acc: 0.8838
 58/140 [===========>..................] - ETA: 296s - loss: 0.3087 - acc: 0.8839
 59/140 [===========>..................] - ETA: 294s - loss: 0.3112 - acc: 0.8835
 60/140 [===========>..................] - ETA: 291s - loss: 0.3095 - acc: 0.8839
 61/140 [============>.................] - ETA: 287s - loss: 0.3100 - acc: 0.8829
 62/140 [============>.................] - ETA: 284s - loss: 0.3111 - acc: 0.8831
 63/140 [============>.................] - ETA: 281s - loss: 0.3125 - acc: 0.8824
 64/140 [============>.................] - ETA: 277s - loss: 0.3118 - acc: 0.8823
 65/140 [============>.................] - ETA: 272s - loss: 0.3130 - acc: 0.8817
 66/140 [=============>................] - ETA: 269s - loss: 0.3118 - acc: 0.8821
 67/140 [=============>................] - ETA: 265s - loss: 0.3115 - acc: 0.8822
 68/140 [=============>................] - ETA: 262s - loss: 0.3124 - acc: 0.8812
 69/140 [=============>................] - ETA: 259s - loss: 0.3135 - acc: 0.8813
 70/140 [==============>...............] - ETA: 256s - loss: 0.3149 - acc: 0.8812
 71/140 [==============>...............] - ETA: 252s - loss: 0.3137 - acc: 0.8818
 72/140 [==============>...............] - ETA: 249s - loss: 0.3136 - acc: 0.8817
 73/140 [==============>...............] - ETA: 245s - loss: 0.3127 - acc: 0.8818
 74/140 [==============>...............] - ETA: 242s - loss: 0.3134 - acc: 0.8818
 75/140 [===============>..............] - ETA: 239s - loss: 0.3130 - acc: 0.8812
 76/140 [===============>..............] - ETA: 234s - loss: 0.3140 - acc: 0.8808
 77/140 [===============>..............] - ETA: 231s - loss: 0.3147 - acc: 0.8811
 78/140 [===============>..............] - ETA: 227s - loss: 0.3131 - acc: 0.8818
 79/140 [===============>..............] - ETA: 224s - loss: 0.3113 - acc: 0.8827
 80/140 [================>.............] - ETA: 221s - loss: 0.3108 - acc: 0.8834
 81/140 [================>.............] - ETA: 218s - loss: 0.3113 - acc: 0.8825
 82/140 [================>.............] - ETA: 213s - loss: 0.3116 - acc: 0.8824
 83/140 [================>.............] - ETA: 210s - loss: 0.3114 - acc: 0.8829
 84/140 [=================>............] - ETA: 207s - loss: 0.3114 - acc: 0.8832
 85/140 [=================>............] - ETA: 203s - loss: 0.3120 - acc: 0.8825
 86/140 [=================>............] - ETA: 200s - loss: 0.3126 - acc: 0.8817
 87/140 [=================>............] - ETA: 196s - loss: 0.3122 - acc: 0.8822
 88/140 [=================>............] - ETA: 193s - loss: 0.3143 - acc: 0.8814
 89/140 [==================>...........] - ETA: 189s - loss: 0.3137 - acc: 0.8824
 90/140 [==================>...........] - ETA: 185s - loss: 0.3119 - acc: 0.8828
 91/140 [==================>...........] - ETA: 181s - loss: 0.3129 - acc: 0.8826
 92/140 [==================>...........] - ETA: 178s - loss: 0.3126 - acc: 0.8828
 93/140 [==================>...........] - ETA: 174s - loss: 0.3127 - acc: 0.8821
 94/140 [===================>..........] - ETA: 170s - loss: 0.3136 - acc: 0.8815
 95/140 [===================>..........] - ETA: 167s - loss: 0.3132 - acc: 0.8816
 96/140 [===================>..........] - ETA: 163s - loss: 0.3121 - acc: 0.8820
 97/140 [===================>..........] - ETA: 159s - loss: 0.3129 - acc: 0.8816
 98/140 [====================>.........] - ETA: 156s - loss: 0.3120 - acc: 0.8822
 99/140 [====================>.........] - ETA: 152s - loss: 0.3116 - acc: 0.8823
100/140 [====================>.........] - ETA: 149s - loss: 0.3111 - acc: 0.8827
101/140 [====================>.........] - ETA: 145s - loss: 0.3112 - acc: 0.8826
102/140 [====================>.........] - ETA: 142s - loss: 0.3111 - acc: 0.8827
103/140 [=====================>........] - ETA: 138s - loss: 0.3102 - acc: 0.8824
104/140 [=====================>........] - ETA: 134s - loss: 0.3112 - acc: 0.8830
105/140 [=====================>........] - ETA: 130s - loss: 0.3137 - acc: 0.8824
106/140 [=====================>........] - ETA: 127s - loss: 0.3129 - acc: 0.8828
107/140 [=====================>........] - ETA: 123s - loss: 0.3117 - acc: 0.8833
108/140 [======================>.......] - ETA: 120s - loss: 0.3130 - acc: 0.8828
109/140 [======================>.......] - ETA: 116s - loss: 0.3137 - acc: 0.8823
110/140 [======================>.......] - ETA: 113s - loss: 0.3155 - acc: 0.8817
111/140 [======================>.......] - ETA: 109s - loss: 0.3157 - acc: 0.8819
112/140 [=======================>......] - ETA: 105s - loss: 0.3154 - acc: 0.8816
113/140 [=======================>......] - ETA: 101s - loss: 0.3146 - acc: 0.8823
114/140 [=======================>......] - ETA: 98s - loss: 0.3144 - acc: 0.8824 
115/140 [=======================>......] - ETA: 94s - loss: 0.3149 - acc: 0.8819
116/140 [=======================>......] - ETA: 91s - loss: 0.3144 - acc: 0.8820
117/140 [========================>.....] - ETA: 87s - loss: 0.3135 - acc: 0.8825
118/140 [========================>.....] - ETA: 83s - loss: 0.3134 - acc: 0.8825
119/140 [========================>.....] - ETA: 79s - loss: 0.3143 - acc: 0.8822
120/140 [========================>.....] - ETA: 76s - loss: 0.3145 - acc: 0.8818
121/140 [========================>.....] - ETA: 72s - loss: 0.3137 - acc: 0.8820
122/140 [=========================>....] - ETA: 68s - loss: 0.3133 - acc: 0.8826
123/140 [=========================>....] - ETA: 64s - loss: 0.3134 - acc: 0.8826
124/140 [=========================>....] - ETA: 60s - loss: 0.3163 - acc: 0.8818
125/140 [=========================>....] - ETA: 56s - loss: 0.3159 - acc: 0.8819
126/140 [==========================>...] - ETA: 53s - loss: 0.3156 - acc: 0.8818
127/140 [==========================>...] - ETA: 49s - loss: 0.3152 - acc: 0.8819
128/140 [==========================>...] - ETA: 45s - loss: 0.3153 - acc: 0.8818
129/140 [==========================>...] - ETA: 41s - loss: 0.3142 - acc: 0.8824
130/140 [==========================>...] - ETA: 37s - loss: 0.3147 - acc: 0.8820
131/140 [===========================>..] - ETA: 34s - loss: 0.3154 - acc: 0.8817
132/140 [===========================>..] - ETA: 30s - loss: 0.3147 - acc: 0.8816
133/140 [===========================>..] - ETA: 26s - loss: 0.3157 - acc: 0.8816
134/140 [===========================>..] - ETA: 22s - loss: 0.3157 - acc: 0.8815
135/140 [===========================>..] - ETA: 18s - loss: 0.3161 - acc: 0.8812
136/140 [============================>.] - ETA: 15s - loss: 0.3159 - acc: 0.8814
137/140 [============================>.] - ETA: 11s - loss: 0.3163 - acc: 0.8814
138/140 [============================>.] - ETA: 7s - loss: 0.3159 - acc: 0.8811 
139/140 [============================>.] - ETA: 3s - loss: 0.3163 - acc: 0.8810
140/140 [==============================] - 551s - loss: 0.3167 - acc: 0.8802 - val_loss: 0.6491 - val_acc: 0.8246
Epoch 169/200
  1/140 [..............................] - ETA: 388s - loss: 0.2263 - acc: 0.8906
  2/140 [..............................] - ETA: 379s - loss: 0.2339 - acc: 0.9062
  3/140 [..............................] - ETA: 404s - loss: 0.2921 - acc: 0.8906
  4/140 [..............................] - ETA: 378s - loss: 0.2689 - acc: 0.9023
  5/140 [>.............................] - ETA: 393s - loss: 0.2894 - acc: 0.9000
  6/140 [>.............................] - ETA: 385s - loss: 0.3000 - acc: 0.8958
  7/140 [>.............................] - ETA: 382s - loss: 0.2959 - acc: 0.8929
  8/140 [>.............................] - ETA: 374s - loss: 0.2934 - acc: 0.8945
  9/140 [>.............................] - ETA: 373s - loss: 0.2959 - acc: 0.8906
 10/140 [=>............................] - ETA: 379s - loss: 0.2993 - acc: 0.8859
 11/140 [=>............................] - ETA: 373s - loss: 0.3138 - acc: 0.8793
 12/140 [=>............................] - ETA: 369s - loss: 0.3130 - acc: 0.8802
 13/140 [=>............................] - ETA: 373s - loss: 0.3077 - acc: 0.8822
 14/140 [==>...........................] - ETA: 378s - loss: 0.3115 - acc: 0.8772
 15/140 [==>...........................] - ETA: 383s - loss: 0.3182 - acc: 0.8771
 16/140 [==>...........................] - ETA: 385s - loss: 0.3217 - acc: 0.8730
 17/140 [==>...........................] - ETA: 388s - loss: 0.3167 - acc: 0.8750
 18/140 [==>...........................] - ETA: 392s - loss: 0.3228 - acc: 0.8707
 19/140 [===>..........................] - ETA: 385s - loss: 0.3280 - acc: 0.8717
 20/140 [===>..........................] - ETA: 383s - loss: 0.3310 - acc: 0.8734
 21/140 [===>..........................] - ETA: 381s - loss: 0.3342 - acc: 0.8720
 22/140 [===>..........................] - ETA: 386s - loss: 0.3452 - acc: 0.8686
 23/140 [===>..........................] - ETA: 385s - loss: 0.3403 - acc: 0.8696
 24/140 [====>.........................] - ETA: 384s - loss: 0.3457 - acc: 0.8652
 25/140 [====>.........................] - ETA: 382s - loss: 0.3465 - acc: 0.8631
 26/140 [====>.........................] - ETA: 381s - loss: 0.3475 - acc: 0.8612
 27/140 [====>.........................] - ETA: 369s - loss: 0.3451 - acc: 0.8608
 28/140 [=====>........................] - ETA: 374s - loss: 0.3405 - acc: 0.8635
 29/140 [=====>........................] - ETA: 370s - loss: 0.3449 - acc: 0.8617
 30/140 [=====>........................] - ETA: 366s - loss: 0.3435 - acc: 0.8627
 31/140 [=====>........................] - ETA: 362s - loss: 0.3419 - acc: 0.8646
 32/140 [=====>........................] - ETA: 359s - loss: 0.3447 - acc: 0.8625
 33/140 [======>.......................] - ETA: 354s - loss: 0.3420 - acc: 0.8638
 34/140 [======>.......................] - ETA: 352s - loss: 0.3417 - acc: 0.8623
 35/140 [======>.......................] - ETA: 351s - loss: 0.3410 - acc: 0.8631
 36/140 [======>.......................] - ETA: 349s - loss: 0.3367 - acc: 0.8639
 37/140 [======>.......................] - ETA: 349s - loss: 0.3332 - acc: 0.8659
 38/140 [=======>......................] - ETA: 346s - loss: 0.3299 - acc: 0.8669
 39/140 [=======>......................] - ETA: 344s - loss: 0.3282 - acc: 0.8675
 40/140 [=======>......................] - ETA: 340s - loss: 0.3268 - acc: 0.8685
 41/140 [=======>......................] - ETA: 337s - loss: 0.3227 - acc: 0.8710
 42/140 [========>.....................] - ETA: 332s - loss: 0.3241 - acc: 0.8696
 43/140 [========>.....................] - ETA: 331s - loss: 0.3209 - acc: 0.8715
 44/140 [========>.....................] - ETA: 329s - loss: 0.3198 - acc: 0.8716
 45/140 [========>.....................] - ETA: 327s - loss: 0.3200 - acc: 0.8717
 46/140 [========>.....................] - ETA: 325s - loss: 0.3243 - acc: 0.8707
 47/140 [=========>....................] - ETA: 323s - loss: 0.3221 - acc: 0.8711
 48/140 [=========>....................] - ETA: 320s - loss: 0.3223 - acc: 0.8715
 49/140 [=========>....................] - ETA: 317s - loss: 0.3214 - acc: 0.8716
 50/140 [=========>....................] - ETA: 313s - loss: 0.3204 - acc: 0.8714
 51/140 [=========>....................] - ETA: 311s - loss: 0.3229 - acc: 0.8708
 52/140 [==========>...................] - ETA: 307s - loss: 0.3295 - acc: 0.8706
 53/140 [==========>...................] - ETA: 303s - loss: 0.3294 - acc: 0.8704
 54/140 [==========>...................] - ETA: 299s - loss: 0.3302 - acc: 0.8702
 55/140 [==========>...................] - ETA: 297s - loss: 0.3313 - acc: 0.8694
 56/140 [===========>..................] - ETA: 293s - loss: 0.3293 - acc: 0.8698
 57/140 [===========>..................] - ETA: 290s - loss: 0.3278 - acc: 0.8702
 58/140 [===========>..................] - ETA: 287s - loss: 0.3284 - acc: 0.8705
 59/140 [===========>..................] - ETA: 282s - loss: 0.3324 - acc: 0.8693
 60/140 [===========>..................] - ETA: 280s - loss: 0.3336 - acc: 0.8686
 61/140 [============>.................] - ETA: 278s - loss: 0.3338 - acc: 0.8684
 62/140 [============>.................] - ETA: 275s - loss: 0.3321 - acc: 0.8698
 63/140 [============>.................] - ETA: 272s - loss: 0.3294 - acc: 0.8709
 64/140 [============>.................] - ETA: 268s - loss: 0.3296 - acc: 0.8709
 65/140 [============>.................] - ETA: 265s - loss: 0.3273 - acc: 0.8720
 66/140 [=============>................] - ETA: 262s - loss: 0.3273 - acc: 0.8723
 67/140 [=============>................] - ETA: 260s - loss: 0.3256 - acc: 0.8730
 68/140 [=============>................] - ETA: 257s - loss: 0.3266 - acc: 0.8723
 69/140 [=============>................] - ETA: 253s - loss: 0.3277 - acc: 0.8721
 70/140 [==============>...............] - ETA: 250s - loss: 0.3265 - acc: 0.8726
 71/140 [==============>...............] - ETA: 246s - loss: 0.3298 - acc: 0.8727
 72/140 [==============>...............] - ETA: 243s - loss: 0.3278 - acc: 0.8738
 73/140 [==============>...............] - ETA: 241s - loss: 0.3279 - acc: 0.8740
 74/140 [==============>...............] - ETA: 237s - loss: 0.3278 - acc: 0.8751
 75/140 [===============>..............] - ETA: 234s - loss: 0.3322 - acc: 0.8743
 76/140 [===============>..............] - ETA: 230s - loss: 0.3337 - acc: 0.8743
 77/140 [===============>..............] - ETA: 226s - loss: 0.3328 - acc: 0.8747
 78/140 [===============>..............] - ETA: 224s - loss: 0.3343 - acc: 0.8741
 79/140 [===============>..............] - ETA: 220s - loss: 0.3344 - acc: 0.8743
 80/140 [================>.............] - ETA: 216s - loss: 0.3333 - acc: 0.8745
 81/140 [================>.............] - ETA: 214s - loss: 0.3339 - acc: 0.8739
 82/140 [================>.............] - ETA: 210s - loss: 0.3332 - acc: 0.8743
 83/140 [================>.............] - ETA: 207s - loss: 0.3325 - acc: 0.8745
 84/140 [=================>............] - ETA: 203s - loss: 0.3299 - acc: 0.8758
 85/140 [=================>............] - ETA: 199s - loss: 0.3297 - acc: 0.8758
 86/140 [=================>............] - ETA: 195s - loss: 0.3291 - acc: 0.8758
 87/140 [=================>............] - ETA: 193s - loss: 0.3292 - acc: 0.8756
 88/140 [=================>............] - ETA: 189s - loss: 0.3306 - acc: 0.8758
 89/140 [==================>...........] - ETA: 186s - loss: 0.3333 - acc: 0.8744
 90/140 [==================>...........] - ETA: 182s - loss: 0.3332 - acc: 0.8745
 91/140 [==================>...........] - ETA: 179s - loss: 0.3336 - acc: 0.8746
 92/140 [==================>...........] - ETA: 176s - loss: 0.3339 - acc: 0.8746
 93/140 [==================>...........] - ETA: 172s - loss: 0.3348 - acc: 0.8739
 94/140 [===================>..........] - ETA: 168s - loss: 0.3337 - acc: 0.8742
 95/140 [===================>..........] - ETA: 165s - loss: 0.3333 - acc: 0.8746
 96/140 [===================>..........] - ETA: 161s - loss: 0.3325 - acc: 0.8749
 97/140 [===================>..........] - ETA: 157s - loss: 0.3323 - acc: 0.8747
 98/140 [====================>.........] - ETA: 153s - loss: 0.3319 - acc: 0.8747
 99/140 [====================>.........] - ETA: 150s - loss: 0.3317 - acc: 0.8749
100/140 [====================>.........] - ETA: 146s - loss: 0.3334 - acc: 0.8744
101/140 [====================>.........] - ETA: 143s - loss: 0.3338 - acc: 0.8741
102/140 [====================>.........] - ETA: 139s - loss: 0.3331 - acc: 0.8744
103/140 [=====================>........] - ETA: 135s - loss: 0.3321 - acc: 0.8752
104/140 [=====================>........] - ETA: 132s - loss: 0.3315 - acc: 0.8757
105/140 [=====================>........] - ETA: 129s - loss: 0.3303 - acc: 0.8761
106/140 [=====================>........] - ETA: 125s - loss: 0.3303 - acc: 0.8762
107/140 [=====================>........] - ETA: 121s - loss: 0.3306 - acc: 0.8761
108/140 [======================>.......] - ETA: 118s - loss: 0.3303 - acc: 0.8759
109/140 [======================>.......] - ETA: 114s - loss: 0.3296 - acc: 0.8762
110/140 [======================>.......] - ETA: 111s - loss: 0.3289 - acc: 0.8765
111/140 [======================>.......] - ETA: 107s - loss: 0.3290 - acc: 0.8766
112/140 [=======================>......] - ETA: 104s - loss: 0.3285 - acc: 0.8767
113/140 [=======================>......] - ETA: 100s - loss: 0.3292 - acc: 0.8760
114/140 [=======================>......] - ETA: 97s - loss: 0.3306 - acc: 0.8762 
115/140 [=======================>......] - ETA: 93s - loss: 0.3318 - acc: 0.8760
116/140 [=======================>......] - ETA: 89s - loss: 0.3304 - acc: 0.8763
117/140 [========================>.....] - ETA: 85s - loss: 0.3299 - acc: 0.8760
118/140 [========================>.....] - ETA: 81s - loss: 0.3286 - acc: 0.8764
119/140 [========================>.....] - ETA: 78s - loss: 0.3280 - acc: 0.8764
120/140 [========================>.....] - ETA: 74s - loss: 0.3267 - acc: 0.8769
121/140 [========================>.....] - ETA: 70s - loss: 0.3266 - acc: 0.8767
122/140 [=========================>....] - ETA: 66s - loss: 0.3268 - acc: 0.8765
123/140 [=========================>....] - ETA: 63s - loss: 0.3263 - acc: 0.8766
124/140 [=========================>....] - ETA: 59s - loss: 0.3257 - acc: 0.8769
125/140 [=========================>....] - ETA: 55s - loss: 0.3258 - acc: 0.8769
126/140 [==========================>...] - ETA: 51s - loss: 0.3276 - acc: 0.8764
127/140 [==========================>...] - ETA: 48s - loss: 0.3281 - acc: 0.8758
128/140 [==========================>...] - ETA: 44s - loss: 0.3279 - acc: 0.8758
129/140 [==========================>...] - ETA: 40s - loss: 0.3293 - acc: 0.8754
130/140 [==========================>...] - ETA: 37s - loss: 0.3287 - acc: 0.8758
131/140 [===========================>..] - ETA: 33s - loss: 0.3296 - acc: 0.8750
132/140 [===========================>..] - ETA: 29s - loss: 0.3286 - acc: 0.8752
133/140 [===========================>..] - ETA: 25s - loss: 0.3289 - acc: 0.8748
134/140 [===========================>..] - ETA: 22s - loss: 0.3296 - acc: 0.8745
135/140 [===========================>..] - ETA: 18s - loss: 0.3300 - acc: 0.8742
136/140 [============================>.] - ETA: 14s - loss: 0.3296 - acc: 0.8746
137/140 [============================>.] - ETA: 11s - loss: 0.3291 - acc: 0.8747
138/140 [============================>.] - ETA: 7s - loss: 0.3288 - acc: 0.8747 
139/140 [============================>.] - ETA: 3s - loss: 0.3286 - acc: 0.8749
140/140 [==============================] - 540s - loss: 0.3278 - acc: 0.8752 - val_loss: 0.7204 - val_acc: 0.8190
Epoch 170/200
  1/140 [..............................] - ETA: 479s - loss: 0.2973 - acc: 0.9062
  2/140 [..............................] - ETA: 484s - loss: 0.3381 - acc: 0.8750
  3/140 [..............................] - ETA: 439s - loss: 0.3117 - acc: 0.8802
  4/140 [..............................] - ETA: 429s - loss: 0.3186 - acc: 0.8828
  5/140 [>.............................] - ETA: 408s - loss: 0.3024 - acc: 0.8812
  6/140 [>.............................] - ETA: 405s - loss: 0.3275 - acc: 0.8672
  7/140 [>.............................] - ETA: 411s - loss: 0.3153 - acc: 0.8683
  8/140 [>.............................] - ETA: 394s - loss: 0.3232 - acc: 0.8691
  9/140 [>.............................] - ETA: 396s - loss: 0.3238 - acc: 0.8698
 10/140 [=>............................] - ETA: 396s - loss: 0.3325 - acc: 0.8625
 11/140 [=>............................] - ETA: 384s - loss: 0.3547 - acc: 0.8608
 12/140 [=>............................] - ETA: 386s - loss: 0.3512 - acc: 0.8646
 13/140 [=>............................] - ETA: 391s - loss: 0.3496 - acc: 0.8654
